geography,crisis,fold,epoch,training_loss,validation_loss,training_mae,validation_mae,learning_rate
State,Great Recession,1,25,1.007293939590454,1.7649673223495483,0.7081301212310791,0.9888105988502502,0.0010000000474974513
State,Great Recession,1,26,0.9341294169425964,1.7756900787353516,0.758926510810852,0.9903608560562134,0.0010000000474974513
State,Great Recession,1,27,0.8657970428466797,1.7760199308395386,0.7421886920928955,0.9869153499603271,0.0010000000474974513
State,Great Recession,1,28,0.8994866609573364,1.7772246599197388,0.7654263973236084,0.9833853244781494,0.0010000000474974513
State,Great Recession,1,29,0.8531122207641602,1.7748374938964844,0.7691119909286499,0.9810571670532227,5.000000237487257e-4
State,Great Recession,1,30,0.9610153436660767,1.7728667259216309,0.7917940616607666,0.9793155789375305,5.000000237487257e-4
State,Great Recession,1,31,0.9472765326499939,1.7797666788101196,0.7062842845916748,0.9795941710472107,5.000000237487257e-4
State,Great Recession,1,32,0.6192890405654907,1.7863893508911133,0.6044333577156067,0.9820499420166016,5.000000237487257e-4
State,Great Recession,2,1,2.098423957824707,2.3506901264190674,1.132756233215332,1.1251168251037598,0.0020000000949949026
State,Great Recession,2,2,1.761083722114563,2.380647897720337,1.0227631330490112,1.1298973560333252,0.0020000000949949026
State,Great Recession,2,3,1.5055835247039795,2.4002602100372314,0.9682132005691528,1.1330821514129639,0.0020000000949949026
State,Great Recession,2,4,1.2026088237762451,2.4225358963012695,0.8767051100730896,1.1391510963439941,0.0020000000949949026
State,Great Recession,2,5,1.5484123229980469,2.4544517993927,1.011214256286621,1.1468909978866577,0.0020000000949949026
State,Great Recession,2,6,1.2883455753326416,2.477374792098999,0.8954154253005981,1.1545299291610718,0.0020000000949949026
State,Great Recession,2,7,1.1694440841674805,2.495305061340332,0.8506791591644287,1.1623517274856567,0.0020000000949949026
State,Great Recession,2,8,1.1471092700958252,2.5069024562835693,0.8612123131752014,1.1674137115478516,0.0020000000949949026
State,Great Recession,2,9,1.2556198835372925,2.525346517562866,0.9537600874900818,1.1742548942565918,0.0020000000949949026
State,Great Recession,2,10,1.3232295513153076,2.5429742336273193,0.9640751481056213,1.178415298461914,0.0010000000474974513
State,Great Recession,2,11,1.1615163087844849,2.560936450958252,0.8403013944625854,1.181610345840454,0.0010000000474974513
State,Great Recession,2,12,1.1426234245300293,2.5758848190307617,0.8217143416404724,1.1847648620605469,0.0010000000474974513
State,Great Recession,2,13,1.047404408454895,2.587826728820801,0.8148839473724365,1.1875636577606201,0.0010000000474974513
State,Great Recession,2,14,1.210942029953003,2.6094677448272705,0.84938645362854,1.1925396919250488,0.0010000000474974513
State,Great Recession,2,15,0.9216494560241699,2.6322736740112305,0.7946394085884094,1.197024941444397,0.0010000000474974513
State,Great Recession,2,16,1.0487931966781616,2.656768321990967,0.8491283655166626,1.2018864154815674,0.0010000000474974513
State,Great Recession,2,17,1.0795003175735474,2.6725339889526367,0.863472580909729,1.2046504020690918,0.0010000000474974513
State,Great Recession,2,18,1.020409345626831,2.690802812576294,0.8330911993980408,1.2068324089050293,5.000000237487257e-4
State,Great Recession,2,19,1.0450549125671387,2.704542875289917,0.8025950789451599,1.2082571983337402,5.000000237487257e-4
State,Great Recession,2,20,0.6808968186378479,2.711671829223633,0.6256908774375916,1.208840012550354,5.000000237487257e-4
State,Great Recession,2,21,0.9377661347389221,2.721035957336426,0.7876284122467041,1.2107560634613037,5.000000237487257e-4
State,Great Recession,3,1,2.237229824066162,1.2585207223892212,1.1507081985473633,0.8098424077033997,0.0020000000949949026
State,Great Recession,3,2,2.0888142585754395,1.1963841915130615,1.1245698928833008,0.7786996364593506,0.0020000000949949026
State,Great Recession,3,3,2.4985530376434326,1.1144789457321167,1.2023568153381348,0.7323439717292786,0.0020000000949949026
State,Great Recession,3,4,1.624355673789978,1.0406270027160645,0.9781094789505005,0.6966486573219299,0.0020000000949949026
State,Great Recession,3,5,1.0504372119903564,0.9991900324821472,0.7976895570755005,0.6764222979545593,0.0020000000949949026
State,Great Recession,3,6,1.4157214164733887,0.9670643210411072,0.9046800136566162,0.6589703559875488,0.0020000000949949026
State,Great Recession,3,7,1.241441249847412,0.928760826587677,0.8726632595062256,0.6431861519813538,0.0020000000949949026
State,Great Recession,3,8,1.318263292312622,0.90550696849823,0.9388089179992676,0.6323577165603638,0.0020000000949949026
State,Great Recession,3,9,1.6702632904052734,0.8874613046646118,1.0562363862991333,0.6262075901031494,0.0020000000949949026
State,Great Recession,3,10,0.9573151469230652,0.87491607666015625,0.8161720037460327,0.6236693263053894,0.0020000000949949026
State,Great Recession,3,11,1.1768460273742676,0.8684845566749573,0.8062484860420227,0.621735692024231,0.0020000000949949026
State,Great Recession,3,12,0.800212562084198,0.8649857044219971,0.7135337591171265,0.6195688247680664,0.0020000000949949026
State,Great Recession,3,13,0.9286811351776123,0.8516138195991516,0.7826761603355408,0.61281418800354,0.0020000000949949026
State,Great Recession,3,14,0.9265642166137695,0.8462631702423096,0.7903833389282227,0.6099238395690918,0.0020000000949949026
State,Great Recession,3,15,1.1065077781677246,0.8345746994018555,0.8662304878234863,0.6096591353416443,0.0020000000949949026
State,Great Recession,3,16,0.9367645382881165,0.8233911991119385,0.7875043749809265,0.6084225177764893,0.0020000000949949026
State,Great Recession,3,17,0.9946736097335815,0.8187642097473145,0.7686963081359863,0.6097263097763062,0.0020000000949949026
State,Great Recession,3,18,1.2498342990875244,0.8109167814254761,0.8392140865325928,0.6081514954566956,0.0020000000949949026
State,Great Recession,3,19,0.814437985420227,0.7992970943450928,0.7077999711036682,0.6050403118133545,0.0020000000949949026
State,Great Recession,3,20,1.0800135135650635,0.7778255343437195,0.7454351186752319,0.5965457558631897,0.0020000000949949026
State,Great Recession,3,21,0.8580287098884583,0.7619448900222778,0.7045838832855225,0.5910101532936096,0.0020000000949949026
State,Great Recession,3,22,0.939243495464325,0.7546008825302124,0.7285220623016357,0.5877901911735535,0.0020000000949949026
State,Great Recession,3,23,0.7580920457839966,0.740351676940918,0.6727120876312256,0.5792748928070068,0.0020000000949949026
State,Great Recession,3,24,0.7773215174674988,0.7304098010063171,0.6904879808425903,0.576614260673523,0.0020000000949949026
State,Great Recession,3,25,1.0536699295043945,0.724677324295044,0.8131100535392761,0.5764169692993164,0.0020000000949949026
State,Great Recession,3,26,0.7572744488716125,0.7198454737663269,0.6432253122329712,0.5751484632492065,0.0020000000949949026
State,Great Recession,3,27,0.6557662487030029,0.7130038738250732,0.6787647008895874,0.5723827481269836,0.0020000000949949026
State,Great Recession,3,28,0.8451598882675171,0.6964056491851807,0.7351382374763489,0.5637907981872559,0.0020000000949949026
State,Great Recession,3,29,0.6123644113540649,0.6812619566917419,0.6287089586257935,0.5539989471435547,0.0020000000949949026
State,Great Recession,3,30,0.7701926231384277,0.6629393100738525,0.6572933793067932,0.5418752431869507,0.0020000000949949026
State,Great Recession,3,31,0.8596915602684021,0.6523480415344238,0.7921689748764038,0.536047637462616,0.0020000000949949026
State,Great Recession,3,32,0.7449841499328613,0.639756441116333,0.6347811818122864,0.5294381976127625,0.0020000000949949026
State,Great Recession,3,33,0.5796186327934265,0.6316754817962646,0.5908185839653015,0.5262979865074158,0.0020000000949949026
State,Great Recession,3,34,0.8271322250366211,0.624591588973999,0.7439523339271545,0.5241334438323975,0.0020000000949949026
State,Great Recession,3,35,0.7697445750236511,0.6256619691848755,0.6469202041625977,0.5318624973297119,0.0020000000949949026
State,Great Recession,3,36,0.8698936700820923,0.6408874988555908,0.7128917574882507,0.5469821691513062,0.0020000000949949026
State,Great Recession,3,37,0.6965899467468262,0.6567988395690918,0.668826699256897,0.5574808120727539,0.0020000000949949026
State,Great Recession,3,38,0.6095436811447144,0.657084584236145,0.599553644657135,0.5586718320846558,0.0020000000949949026
State,Great Recession,3,39,1.1246821880340576,0.6492923498153687,0.8221840262413025,0.5526819825172424,0.0020000000949949026
State,Great Recession,3,40,0.5933167338371277,0.6459074020385742,0.6012234687805176,0.5489143133163452,0.0020000000949949026
State,Great Recession,3,41,0.8578556180000305,0.6465299725532532,0.7007290124893188,0.5457561016082764,0.0020000000949949026
State,Great Recession,3,42,0.7767640948295593,0.6488838791847229,0.6859138607978821,0.5481474995613098,0.0020000000949949026
State,Great Recession,3,43,0.8351082801818848,0.6479657888412476,0.7585901618003845,0.5509740114212036,0.0010000000474974513
State,Great Recession,3,44,0.8030036091804504,0.6480770111083984,0.6590256690979004,0.5546091794967651,0.0010000000474974513
State,Great Recession,3,45,0.7262574434280396,0.6426461935043335,0.6585037708282471,0.5529224872589111,0.0010000000474974513
State,Great Recession,3,46,1.0623902082443237,0.6413239240646362,0.8605906963348389,0.5568467378616333,0.0010000000474974513
State,Great Recession,3,47,0.760540246963501,0.6386798024177551,0.6610428094863892,0.5586540699005127,0.0010000000474974513
State,Great Recession,3,48,0.6261988878250122,0.6355023980140686,0.6792654395103455,0.5589738488197327,0.0010000000474974513
State,Great Recession,3,49,0.8233303427696228,0.6362537145614624,0.7149596214294434,0.5603168606758118,0.0010000000474974513
State,Great Recession,3,50,0.6237841844558716,0.6298641562461853,0.6373101472854614,0.5574414730072021,0.0010000000474974513
State,Great Recession,3,51,0.7107420563697815,0.6246942281723022,0.6942111849784851,0.5567430853843689,5.000000237487257e-4
State,Great Recession,3,52,0.7442214488983154,0.6184354424476624,0.6433644890785217,0.5538057088851929,5.000000237487257e-4
State,Great Recession,3,53,1.0108327865600586,0.6115395426750183,0.8457229733467102,0.5511007308959961,5.000000237487257e-4
State,Great Recession,3,54,0.9256945848464966,0.6120684742927551,0.7922573089599609,0.5510923862457275,5.000000237487257e-4
State,Great Recession,3,55,0.8359459638595581,0.6115511655807495,0.7001783847808838,0.5523362159729004,5.000000237487257e-4
State,Great Recession,3,56,0.9366189241409302,0.609829843044281,0.7607622742652893,0.5505821108818054,5.000000237487257e-4
State,Great Recession,3,57,0.7248131036758423,0.6053750514984131,0.7080812454223633,0.5488592386245728,5.000000237487257e-4
State,Great Recession,3,58,0.6717115640640259,0.5984750390052795,0.6328825354576111,0.5458053350448608,5.000000237487257e-4
State,Great Recession,3,59,0.7418427467346191,0.5935620665550232,0.6691200733184814,0.5444737076759338,5.000000237487257e-4
State,Great Recession,3,60,0.7862445116043091,0.5840485692024231,0.6871112585067749,0.5402126312255859,5.000000237487257e-4
State,Great Recession,3,61,0.6946929097175598,0.5789986848831177,0.6384404897689819,0.5373609066009521,5.000000237487257e-4
State,Great Recession,3,62,0.6836320757865906,0.5734220743179321,0.72042083740234375,0.5365231037139893,5.000000237487257e-4
State,Great Recession,3,63,0.8711168766021729,0.5722484588623047,0.7373509407043457,0.5365208983421326,5.000000237487257e-4
State,Great Recession,3,64,0.7035029530525208,0.5692474842071533,0.692840576171875,0.5362519025802612,5.000000237487257e-4
State,Great Recession,3,65,0.5793749094009399,0.5691367983818054,0.667788565158844,0.5370012521743774,5.000000237487257e-4
State,Great Recession,3,66,0.7077845931053162,0.5680925846099854,0.6635754108428955,0.5371687412261963,5.000000237487257e-4
State,Great Recession,3,67,0.6878476142883301,0.5652495622634888,0.6672106981277466,0.536480724811554,5.000000237487257e-4
State,Great Recession,3,68,0.5967456698417664,0.5609188675880432,0.5980492234230042,0.5341833233833313,5.000000237487257e-4
State,Great Recession,3,69,0.6887269020080566,0.5572037696838379,0.6521055102348328,0.5302895307540894,5.000000237487257e-4
State,Great Recession,3,70,0.665542483329773,0.5522220134735107,0.667561411857605,0.5281229019165039,5.000000237487257e-4
State,Great Recession,3,71,0.6484096646308899,0.5453627705574036,0.6799997687339783,0.5238444805145264,5.000000237487257e-4
State,Great Recession,3,72,0.8320239782333374,0.5387014746665955,0.6563538312911987,0.5197202563285828,5.000000237487257e-4
State,Great Recession,3,73,0.5755929946899414,0.5376913547515869,0.5719423890113831,0.5189698934555054,5.000000237487257e-4
State,Great Recession,3,74,0.8093537092208862,0.5329821109771729,0.6890881657600403,0.5157589912414551,5.000000237487257e-4
State,Great Recession,3,75,0.7433897256851196,0.5272091627120972,0.6796237230300903,0.5132523775100708,5.000000237487257e-4
State,Great Recession,3,76,0.7600765228271484,0.5248981714248657,0.6676285862922668,0.5084517598152161,5.000000237487257e-4
State,Great Recession,3,77,0.5443065166473389,0.524085283279419,0.5717926025390625,0.5074473023414612,5.000000237487257e-4
State,Great Recession,3,78,0.7570497989654541,0.5192326903343201,0.6494739055633545,0.5050740242004395,5.000000237487257e-4
State,Great Recession,3,79,0.6650494337081909,0.5178120732307434,0.686245858669281,0.5041683912277222,5.000000237487257e-4
State,Great Recession,3,80,0.45826244354248047,0.5115039944648743,0.5117983222007751,0.5026530027389526,5.000000237487257e-4
State,Great Recession,3,81,0.6348519325256348,0.5069795250892639,0.6432385444641113,0.5016025304794312,5.000000237487257e-4
State,Great Recession,3,82,0.9530624151229858,0.5042724609375,0.7611530423164368,0.5016483664512634,5.000000237487257e-4
State,Great Recession,3,83,0.735183835029602,0.5032666921615601,0.6626054048538208,0.5008726716041565,5.000000237487257e-4
State,Great Recession,3,84,0.47781795263290405,0.5040122866630554,0.5304045677185059,0.5032853484153748,5.000000237487257e-4
State,Great Recession,3,85,0.7962441444396973,0.5066245198249817,0.6981502771377563,0.5053508281707764,5.000000237487257e-4
State,Great Recession,3,86,0.7503966093063354,0.5061209797859192,0.6650640964508057,0.5040524005889893,5.000000237487257e-4
State,Great Recession,3,87,0.7980383038520813,0.5063235759735107,0.7286456823348999,0.5028049945831299,5.000000237487257e-4
State,Great Recession,3,88,0.8452356457710266,0.5078848004341125,0.7346234321594238,0.502958357334137,5.000000237487257e-4
State,Great Recession,3,89,0.5112057328224182,0.5046023726463318,0.5495495796203613,0.5021312236785889,5.000000237487257e-4
State,Great Recession,3,90,0.5212530493736267,0.503250241279602,0.5942624807357788,0.5018720030784607,5.000000237487257e-4
State,Great Recession,3,91,0.801013171672821,0.49842268228530884,0.6615077257156372,0.4983407258987427,5.000000237487257e-4
State,Great Recession,3,92,0.9292175769805908,0.4953727126121521,0.7095599174499512,0.49442625045776367,5.000000237487257e-4
State,Great Recession,3,93,0.6323152184486389,0.4911750555038452,0.6345572471618652,0.49185383319854736,5.000000237487257e-4
State,Great Recession,3,94,0.6933640837669373,0.4877777695655823,0.6747017502784729,0.4895881414413452,5.000000237487257e-4
State,Great Recession,3,95,0.6747543811798096,0.48149538040161133,0.6521978378295898,0.4842829704284668,5.000000237487257e-4
State,Great Recession,3,96,0.6876818537712097,0.48590028285980225,0.6013193726539612,0.48448309302330017,5.000000237487257e-4
State,Great Recession,3,97,0.780070424079895,0.4852907359600067,0.6763855218887329,0.48263242840766907,5.000000237487257e-4
State,Great Recession,3,98,0.5576061010360718,0.48254352807998657,0.5984674096107483,0.47945436835289,5.000000237487257e-4
State,Great Recession,3,99,0.7247481942176819,0.4751310348510742,0.6489492654800415,0.47562992572784424,5.000000237487257e-4
State,Great Recession,3,100,0.8374731540679932,0.47438934445381165,0.7381466627120972,0.47303506731987,5.000000237487257e-4
State,Great Recession,3,101,0.8056281805038452,0.46955931186676025,0.7135525941848755,0.47062402963638306,5.000000237487257e-4
State,Great Recession,3,102,0.6580579876899719,0.4660050570964813,0.6925938129425049,0.4683770537376404,5.000000237487257e-4
State,Great Recession,3,103,0.5149426460266113,0.46418872475624084,0.6104767322540283,0.4660119414329529,5.000000237487257e-4
State,Great Recession,3,104,0.6206789016723633,0.4606204628944397,0.6594974994659424,0.46344608068466187,5.000000237487257e-4
State,Great Recession,3,105,1.2137119770050049,0.45926633477211,0.8777299523353577,0.46324920654296875,5.000000237487257e-4
State,Great Recession,3,106,0.7174415588378906,0.45589664578437805,0.6313158273696899,0.4605533182621002,5.000000237487257e-4
State,Great Recession,3,107,0.8634846210479736,0.4573405981063843,0.7093223333358765,0.46259477734565735,5.000000237487257e-4
State,Great Recession,3,108,0.7480249404907227,0.454841673374176,0.7315369844436646,0.46276071667671204,5.000000237487257e-4
State,Great Recession,3,109,0.7191181182861328,0.45690834522247314,0.6947363615036011,0.46585744619369507,5.000000237487257e-4
State,Great Recession,3,110,0.6046866178512573,0.45638996362686157,0.6440876722335815,0.46502071619033813,5.000000237487257e-4
State,Great Recession,3,111,0.5751736760139465,0.4551854729652405,0.5966508388519287,0.4647115170955658,5.000000237487257e-4
State,Great Recession,3,112,0.724114716053009,0.4565565884113312,0.7008802890777588,0.4645894467830658,5.000000237487257e-4
State,Great Recession,3,113,0.7596599459648132,0.4505241811275482,0.6283831596374512,0.4613080620765686,5.000000237487257e-4
State,Great Recession,3,114,0.5569069385528564,0.45109060406684875,0.6214971542358398,0.4610253572463989,5.000000237487257e-4
State,Great Recession,3,115,0.7047678828239441,0.4486376941204071,0.7208553552627563,0.4598722457885742,5.000000237487257e-4
State,Great Recession,3,116,0.6185939908027649,0.4465908408164978,0.6433582901954651,0.45888540148735046,5.000000237487257e-4
State,Great Recession,3,117,0.8815975189208984,0.44850948452949524,0.7222458720207214,0.4607807397842407,5.000000237487257e-4
State,Great Recession,3,118,0.7657804489135742,0.45067882537841797,0.677167534828186,0.4646303355693817,5.000000237487257e-4
State,Great Recession,3,119,0.7659962773323059,0.45211225748062134,0.6695265769958496,0.46353402733802795,5.000000237487257e-4
State,Great Recession,3,120,0.5434709191322327,0.4520168900489807,0.5495365262031555,0.462944358587265,5.000000237487257e-4
State,Great Recession,3,121,0.47963109612464905,0.4477194547653198,0.5559064745903015,0.46099111437797546,5.000000237487257e-4
State,Great Recession,3,122,0.8632805347442627,0.44509851932525635,0.7339692115783691,0.46098819375038147,5.000000237487257e-4
State,Great Recession,3,123,0.6391888856887817,0.4438140094280243,0.6146266460418701,0.45936012268066406,5.000000237487257e-4
State,Great Recession,3,124,0.8264691829681396,0.43879908323287964,0.7309763431549072,0.4551585614681244,5.000000237487257e-4
State,Great Recession,3,125,0.6298556327819824,0.43879014253616333,0.6086171269416809,0.45470449328422546,5.000000237487257e-4
State,Great Recession,3,126,0.7374860048294067,0.43732908368110657,0.6673619747161865,0.4522688090801239,5.000000237487257e-4
State,Great Recession,3,127,0.7412021160125732,0.4385779798030853,0.6263668537139893,0.453857421875,5.000000237487257e-4
State,Great Recession,3,128,0.5586052536964417,0.4418678283691406,0.6327593326568604,0.45702335238456726,5.000000237487257e-4
State,Great Recession,3,129,0.7720454931259155,0.4411889910697937,0.6985872983932495,0.4561273157596588,5.000000237487257e-4
State,Great Recession,3,130,0.4669531583786011,0.4369473159313202,0.5449188947677612,0.4519405961036682,5.000000237487257e-4
State,Great Recession,3,131,0.8055101633071899,0.43231165409088135,0.6762098670005798,0.44816991686820984,5.000000237487257e-4
State,Great Recession,3,132,0.8401859998703003,0.42716437578201294,0.6751512289047241,0.44473695755004883,5.000000237487257e-4
State,Great Recession,3,133,0.9248064756393433,0.42744797468185425,0.7607436776161194,0.44371330738067627,5.000000237487257e-4
State,Great Recession,3,134,0.7233490943908691,0.4268501400947571,0.6589597463607788,0.44272109866142273,5.000000237487257e-4
State,Great Recession,3,135,0.7825860977172852,0.4292844235897064,0.6995415687561035,0.4456813633441925,5.000000237487257e-4
State,Great Recession,3,136,0.9098111391067505,0.43586403131484985,0.788228452205658,0.45144858956336975,5.000000237487257e-4
State,Great Recession,3,137,0.8993207812309265,0.4440509080886841,0.7864174842834473,0.458697646856308,5.000000237487257e-4
State,Great Recession,3,138,0.6379547715187073,0.44727393984794617,0.6342958807945251,0.4610576629638672,5.000000237487257e-4
State,Great Recession,3,139,0.6879615783691406,0.44831928610801697,0.6821506023406982,0.46258974075317383,5.000000237487257e-4
State,Great Recession,3,140,0.8663943409919739,0.45273324847221375,0.711259663105011,0.4655851125717163,5.000000237487257e-4
State,Great Recession,3,141,0.6085557341575623,0.45348066091537476,0.5603545904159546,0.4674433469772339,5.000000237487257e-4
State,Great Recession,3,142,0.6960969567298889,0.45601096749305725,0.6891340613365173,0.4710523784160614,5.000000237487257e-4
State,Great Recession,3,143,0.7382664680480957,0.45519235730171204,0.7272366285324097,0.46986114978790283,2.500000118743628e-4
State,Great Recession,3,144,0.6351017951965332,0.45755237340927124,0.5990288257598877,0.4713209569454193,2.500000118743628e-4
State,Great Recession,3,145,0.6326456069946289,0.4574039876461029,0.6399475932121277,0.46979984641075134,2.500000118743628e-4
State,Great Recession,3,146,0.6319970488548279,0.45902299880981445,0.6283535957336426,0.4726153612136841,2.500000118743628e-4
State,Great Recession,3,147,0.6679361462593079,0.4572334289550781,0.6843422651290894,0.4722349941730499,2.500000118743628e-4
State,Great Recession,3,148,0.6247057914733887,0.45800602436065674,0.599800169467926,0.47219836711883545,2.500000118743628e-4
State,Great Recession,3,149,0.657773494720459,0.45874902606010437,0.6202411651611328,0.47245725989341736,2.500000118743628e-4
State,Great Recession,3,150,0.7503801584243774,0.4607325792312622,0.6412109732627869,0.47258201241493225,2.500000118743628e-4
State,Great Recession,3,151,0.49179649353027344,0.4596632719039917,0.5671252012252808,0.47068771719932556,1.250000059371814e-4
State,Great Recession,3,152,0.7490671873092651,0.4603635370731354,0.691815972328186,0.4714566767215729,1.250000059371814e-4
State,Great Recession,3,153,0.8392231464385986,0.4596521556377411,0.7243797779083252,0.471151202917099,1.250000059371814e-4
State,Great Recession,3,154,0.6025142669677734,0.4576401114463806,0.5902101993560791,0.46940183639526367,1.250000059371814e-4
State,Great Recession,4,1,1.8740441799163818,0.5334980487823486,1.0274076461791992,0.5978902578353882,0.0020000000949949026
State,Great Recession,4,2,1.5728974342346191,0.5450483560562134,0.9500018358230591,0.6105469465255737,0.0020000000949949026
State,Great Recession,4,3,1.461169719696045,0.5472922325134277,0.9505289793014526,0.6208431720733643,0.0020000000949949026
State,Great Recession,4,4,1.5073180198669434,0.5467238426208496,0.9963746070861816,0.6263326406478882,0.0020000000949949026
State,Great Recession,4,5,1.2203336954116821,0.5463917255401611,0.8943932056427002,0.6293405890464783,0.0020000000949949026
State,Great Recession,4,6,1.2781811952590942,0.5426509380340576,0.9239636063575745,0.6292260885238647,0.0020000000949949026
State,Great Recession,4,7,1.2157775163650513,0.535950779914856,0.8777362704277039,0.6243765950202942,0.0020000000949949026
State,Great Recession,4,8,1.0541024208068848,0.5324471592903137,0.8452492356300354,0.6182656288146973,0.0020000000949949026
State,Great Recession,4,9,1.130689024925232,0.5270611047744751,0.8387497663497925,0.610791802406311,0.0020000000949949026
State,Great Recession,4,10,1.1383802890777588,0.5300039052963257,0.8692572712898254,0.6130869388580322,0.0020000000949949026
State,Great Recession,4,11,0.9998127222061157,0.5224528312683105,0.7871124148368835,0.6084292531013489,0.0020000000949949026
State,Great Recession,4,12,0.9331095814704895,0.5078756213188171,0.791869580745697,0.5990135073661804,0.0020000000949949026
State,Great Recession,4,13,0.9723794460296631,0.4933026134967804,0.8067218065261841,0.5896263718605042,0.0020000000949949026
State,Great Recession,4,14,1.0602364540100098,0.4847646951675415,0.7871872782707214,0.5856072306632996,0.0020000000949949026
State,Great Recession,4,15,1.0126127004623413,0.481862336397171,0.7814049124717712,0.5873329639434814,0.0020000000949949026
State,Great Recession,4,16,0.8839767575263977,0.47608062624931335,0.751229465007782,0.5845813751220703,0.0020000000949949026
State,Great Recession,4,17,0.8463110327720642,0.4691292345523834,0.752547025680542,0.5794444680213928,0.0020000000949949026
State,Great Recession,4,18,0.783726692199707,0.46215227246284485,0.6714597344398499,0.5751171112060547,0.0020000000949949026
State,Great Recession,4,19,0.7548211216926575,0.4551299512386322,0.707263708114624,0.5710691809654236,0.0020000000949949026
State,Great Recession,4,20,0.7232678532600403,0.44911283254623413,0.7058907747268677,0.5654046535491943,0.0020000000949949026
State,Great Recession,4,21,1.1431058645248413,0.443218857049942,0.7798720002174377,0.5567388534545898,0.0020000000949949026
State,Great Recession,4,22,0.8580572605133057,0.43945443630218506,0.6850284337997437,0.5524088740348816,0.0020000000949949026
State,Great Recession,4,23,1.0534957647323608,0.43698346614837646,0.8172502517700195,0.5527782440185547,0.0020000000949949026
State,Great Recession,4,24,0.7224050760269165,0.43545499444007874,0.6787416934967041,0.5517435669898987,0.0020000000949949026
State,Great Recession,4,25,0.5134009718894958,0.439601331949234,0.5806625485420227,0.5571944713592529,0.0020000000949949026
State,Great Recession,4,26,0.9947214126586914,0.4385566711425781,0.8075393438339233,0.5605432987213135,0.0020000000949949026
State,Great Recession,4,27,0.7686555981636047,0.43669989705085754,0.7711907029151917,0.5631281733512878,0.0020000000949949026
State,Great Recession,4,28,0.7882825136184692,0.4365759491920471,0.7283416986465454,0.5631210207939148,0.0020000000949949026
State,Great Recession,4,29,0.6845842003822327,0.4331549406051636,0.6614222526550293,0.5611379146575928,0.0020000000949949026
State,Great Recession,4,30,0.7831810712814331,0.43049848079681396,0.7430245280265808,0.5587905645370483,0.0020000000949949026
State,Great Recession,4,31,1.0753767490386963,0.4296681582927704,0.784407377243042,0.55714350938797,0.0020000000949949026
State,Great Recession,4,32,0.8416022062301636,0.4297410249710083,0.7111807465553284,0.5557371973991394,0.0020000000949949026
