geography,crisis,fold,epoch,training_loss,validation_loss,training_mae,validation_mae,learning_rate
County,COVID-19,single split,5,0.9339483976364136,0.6288543939590454,0.6000057458877563,0.5588819980621338,0.0020000000949949026
County,COVID-19,single split,6,0.9187192320823669,0.6223893165588379,0.5800593495368958,0.5545201897621155,0.0020000000949949026
County,COVID-19,single split,7,0.903179943561554,0.6100035905838013,0.5770638585090637,0.5469164848327637,0.0020000000949949026
County,COVID-19,single split,8,0.90741366147995,0.6131994724273682,0.577354907989502,0.5478518009185791,0.0020000000949949026
County,COVID-19,single split,9,0.886091411113739,0.6054446697235107,0.5675935745239258,0.5445154905319214,0.0020000000949949026
County,COVID-19,single split,10,0.8793222904205322,0.5981864333152771,0.5669808983802795,0.5382794737815857,0.0020000000949949026
County,COVID-19,single split,11,0.8676762580871582,0.5880615711212158,0.5581688284873962,0.5317826271057129,0.0020000000949949026
County,COVID-19,single split,12,0.8750528693199158,0.5888198614120483,0.5513348579406738,0.5307549238204956,0.0020000000949949026
County,COVID-19,single split,13,0.8811392784118652,0.585690438747406,0.5579653382301331,0.530582845211029,0.0020000000949949026
County,COVID-19,single split,14,0.8727136850357056,0.5824319124221802,0.5519921183586121,0.5281978249549866,0.0020000000949949026
County,COVID-19,single split,15,0.8321937918663025,0.5815214514732361,0.5318136215209961,0.5276329517364502,0.0020000000949949026
County,COVID-19,single split,16,0.8651775121688843,0.5771361589431763,0.5475176572799683,0.5264454483985901,0.0020000000949949026
County,COVID-19,single split,17,0.8442951440811157,0.5748943090438843,0.5455908179283142,0.5263030529022217,0.0020000000949949026
County,COVID-19,single split,18,0.8530312776565552,0.5761815905570984,0.5371792316436768,0.5273762941360474,0.0020000000949949026
County,COVID-19,single split,19,0.8424904942512512,0.5739085078239441,0.5395218133926392,0.5259502530097961,0.0020000000949949026
County,COVID-19,single split,20,0.8403305411338806,0.5638602375984192,0.5401862859725952,0.5212273001670837,0.0020000000949949026
County,COVID-19,single split,21,0.8426060080528259,0.5644606947898865,0.5414752960205078,0.520707905292511,0.0020000000949949026
County,COVID-19,single split,22,0.8510436415672302,0.5724977850914001,0.5371066927909851,0.5253592729568481,0.0020000000949949026
County,COVID-19,single split,23,0.8283939361572266,0.563629150390625,0.536001980304718,0.5210680365562439,0.0020000000949949026
County,COVID-19,single split,24,0.8442122340202332,0.5612410306930542,0.5352184176445007,0.519660234451294,0.0020000000949949026
County,COVID-19,single split,25,0.8197176456451416,0.5609689950942993,0.5287198424339294,0.5185512900352478,0.0020000000949949026
County,COVID-19,single split,26,0.810032069683075,0.5638721585273743,0.5313980579376221,0.5197818875312805,0.0020000000949949026
County,COVID-19,single split,27,0.817966878414154,0.5616118311882019,0.5264824628829956,0.5201202034950256,0.0020000000949949026
County,COVID-19,single split,28,0.8178204894065857,0.5593372583389282,0.5290766954421997,0.5189662575721741,0.0020000000949949026
County,COVID-19,single split,29,0.8077625632286072,0.5542564392089844,0.5289425849914551,0.5154324769973755,0.0020000000949949026
County,COVID-19,single split,30,0.8130096793174744,0.5564764738082886,0.5304185748100281,0.5171109437942505,0.0020000000949949026
County,COVID-19,single split,31,0.8171478509902954,0.5554821491241455,0.532649040222168,0.5177064538002014,0.0020000000949949026
County,COVID-19,single split,32,0.8033052682876587,0.5517963171005249,0.5246886014938354,0.5163528323173523,0.0020000000949949026
County,COVID-19,single split,33,0.7862890958786011,0.5503508448600769,0.5205644965171814,0.5157255530357361,0.0020000000949949026
County,COVID-19,single split,34,0.7863549590110779,0.5456128120422363,0.5242626667022705,0.5130593776702881,0.0020000000949949026
County,COVID-19,single split,35,0.7947428822517395,0.550805389881134,0.5247434973716736,0.5160084366798401,0.0020000000949949026
County,COVID-19,single split,36,0.7936698794364929,0.5501556992530823,0.5259031653404236,0.5152378082275391,0.0020000000949949026
County,COVID-19,single split,37,0.8110178112983704,0.5457250475883484,0.5285868644714355,0.5135038495063782,0.0020000000949949026
County,COVID-19,single split,38,0.7731295228004456,0.5472568869590759,0.5208444595336914,0.5145381093025208,0.0020000000949949026
County,COVID-19,single split,39,0.7930395007133484,0.5431552529335022,0.5262055397033691,0.5135451555252075,0.0020000000949949026
County,COVID-19,single split,40,0.7511657476425171,0.5371943712234497,0.5169402360916138,0.5099686980247498,0.0020000000949949026
County,COVID-19,single split,41,0.7695713043212891,0.5375400185585022,0.5232434868812561,0.5104498267173767,0.0020000000949949026
County,COVID-19,single split,42,0.7550748586654663,0.53348708152771,0.5195562839508057,0.508931040763855,0.0020000000949949026
County,COVID-19,single split,43,0.8006731271743774,0.5357387661933899,0.5261496901512146,0.5091138482093811,0.0020000000949949026
County,COVID-19,single split,44,0.7868719100952148,0.5321053266525269,0.5212680101394653,0.5092108845710754,0.0020000000949949026
County,COVID-19,single split,45,0.7856549620628357,0.5383756160736084,0.5118231177330017,0.5103716850280762,0.0020000000949949026
County,COVID-19,single split,46,0.7464306354522705,0.5369435548782349,0.5239192843437195,0.510015070438385,0.0020000000949949026
County,COVID-19,single split,47,0.746019721031189,0.5393658876419067,0.51917564868927,0.5089876651763916,0.0020000000949949026
County,COVID-19,single split,48,0.7670228481292725,0.5287181735038757,0.5206196904182434,0.5038793087005615,0.0020000000949949026
County,COVID-19,single split,49,0.7466813325881958,0.5295969247817993,0.5163506269454956,0.5045436024665833,0.0020000000949949026
County,COVID-19,single split,50,0.7412000298500061,0.5318951606750488,0.5190034508705139,0.5078520178794861,0.0020000000949949026
County,COVID-19,single split,51,0.7047507166862488,0.5243887901306152,0.5149479508399963,0.5047309994697571,0.0020000000949949026
County,COVID-19,single split,52,0.7813246250152588,0.5251734852790833,0.5164627432823181,0.5050573348999023,0.0020000000949949026
County,COVID-19,single split,53,0.7419473528862,0.5232629776000977,0.516707718372345,0.5062254667282104,0.0020000000949949026
County,COVID-19,single split,54,0.77107173204422,0.530373752117157,0.5212165713310242,0.5086225867271423,0.0020000000949949026
County,COVID-19,single split,55,0.7050533294677734,0.5216670632362366,0.5117284655570984,0.5043119788169861,0.0020000000949949026
County,COVID-19,single split,56,0.7336638569831848,0.5159128904342651,0.5091711282730103,0.5018417835235596,0.0020000000949949026
County,COVID-19,single split,57,0.7775656580924988,0.5169060230255127,0.5208469033241272,0.504097044467926,0.0020000000949949026
County,COVID-19,single split,58,0.6907040476799011,0.5180821418762207,0.5087300539016724,0.5038811564445496,0.0020000000949949026
County,COVID-19,single split,59,0.6932098865509033,0.5150166153907776,0.5041428208351135,0.50176239013671875,0.0020000000949949026
County,COVID-19,single split,60,0.6950700283050537,0.5177951455116272,0.5129071474075317,0.5030429363250732,0.0020000000949949026
County,COVID-19,single split,61,0.743797242641449,0.5249084234237671,0.516295850276947,0.503955602645874,0.0020000000949949026
County,COVID-19,single split,62,0.6901066899299622,0.520567774772644,0.5079082250595093,0.5044376254081726,0.0020000000949949026
County,COVID-19,single split,63,0.695091187953949,0.5133339166641235,0.5086951851844788,0.5008002519607544,0.0020000000949949026
County,COVID-19,single split,64,0.6852818131446838,0.5161731839179993,0.5035104751586914,0.5026467442512512,0.0020000000949949026
County,COVID-19,single split,65,0.6830204129219055,0.5208374857902527,0.5030778646469116,0.5050254464149475,0.0020000000949949026
County,COVID-19,single split,66,0.6966135501861572,0.5210180282592773,0.5068956017494202,0.5042045712471008,0.0020000000949949026
County,COVID-19,single split,67,0.6920022368431091,0.5237283110618591,0.5094040036201477,0.5063012838363647,0.0020000000949949026
County,COVID-19,single split,68,0.6610119938850403,0.5193189978599548,0.5060368776321411,0.5015841126441956,0.0020000000949949026
County,COVID-19,single split,69,0.6794975399971008,0.5240748524665833,0.5027182698249817,0.5036207437515259,0.0020000000949949026
County,COVID-19,single split,70,0.7074691653251648,0.5203051567077637,0.5147796273231506,0.501247763633728,0.0020000000949949026
County,COVID-19,single split,71,0.6946179270744324,0.5144615173339844,0.5122154355049133,0.4990122318267822,0.0020000000949949026
County,COVID-19,single split,72,0.7291377186775208,0.5158097743988037,0.5087246894836426,0.5003392100334167,0.0010000000474974513
County,COVID-19,single split,73,0.6723945140838623,0.5128445625305176,0.5047056674957275,0.4982736110687256,0.0010000000474974513
County,COVID-19,single split,74,0.6728687286376953,0.5108631253242493,0.498578816652298,0.49767154455184937,0.0010000000474974513
County,COVID-19,single split,75,0.6660314798355103,0.5081831216812134,0.5009457468986511,0.4979082942008972,0.0010000000474974513
County,COVID-19,single split,76,0.6607279181480408,0.5111076831817627,0.5104801654815674,0.49877455830574036,0.0010000000474974513
County,COVID-19,single split,77,0.6701458096504211,0.5118595957756042,0.509271502494812,0.49837735295295715,0.0010000000474974513
County,COVID-19,single split,78,0.7012894153594971,0.5115088820457458,0.5068680644035339,0.4986051619052887,0.0010000000474974513
County,COVID-19,single split,79,0.6577391624450684,0.5132978558540344,0.4993566572666168,0.499430388212204,0.0010000000474974513
County,COVID-19,single split,80,0.6305466890335083,0.5123488903045654,0.49979761242866516,0.4994296729564667,0.0010000000474974513
County,COVID-19,single split,81,0.5935696363449097,0.5123063921928406,0.4936179518699646,0.49957868456840515,0.0010000000474974513
County,COVID-19,single split,82,0.6225017309188843,0.5084177255630493,0.4966092109680176,0.4974903166294098,0.0010000000474974513
County,COVID-19,single split,83,0.6477864980697632,0.5142555236816406,0.5050846338272095,0.4988385736942291,0.0010000000474974513
County,COVID-19,single split,84,0.6259688138961792,0.5151280760765076,0.5020822286605835,0.4990920126438141,5.000000237487257e-4
County,COVID-19,single split,85,0.668283224105835,0.5139731168746948,0.499251127243042,0.49891775846481323,5.000000237487257e-4
County,COVID-19,single split,86,0.6414059400558472,0.5142163634300232,0.49965593218803406,0.4994792938232422,5.000000237487257e-4
County,COVID-19,single split,87,0.6446927189826965,0.511353611946106,0.49967777729034424,0.4983304738998413,5.000000237487257e-4
County,COVID-19,single split,88,0.6304730176925659,0.5103172063827515,0.4993557333946228,0.49736636877059937,5.000000237487257e-4
County,COVID-19,single split,89,0.5989793539047241,0.5097206830978394,0.49065452814102173,0.49719566106796265,5.000000237487257e-4
County,COVID-19,single split,90,0.646425724029541,0.5092207789421082,0.4975816607475281,0.4972720444202423,5.000000237487257e-4
County,COVID-19,single split,91,0.6707932353019714,0.5104858875274658,0.5002393126487732,0.49821215867996216,5.000000237487257e-4
County,COVID-19,single split,92,0.6984804272651672,0.5102134346961975,0.5041388869285583,0.4982620179653168,2.500000118743628e-4
County,COVID-19,single split,93,0.6160231232643127,0.5105074644088745,0.49279746413230896,0.4984225630760193,2.500000118743628e-4
County,COVID-19,single split,94,0.6508815884590149,0.5104610323905945,0.4975791275501251,0.49824148416519165,2.500000118743628e-4
County,COVID-19,single split,95,0.6451306343078613,0.5102933049201965,0.4982406497001648,0.4979795217514038,2.500000118743628e-4
